"ItemCode","AlternateItemCode","StyleCode","ProductType","Description","SubDescription","Measure","TillDescription","SuspendDate","DepartmentCode","SectionCode","SubSectionCode","ModelCode","SupplierCode","SupplierReference","LeadTime","DirectDelivery","PrimaryBarcode","VATCode","SellingPrice","RRP","SalesDiscountAllowed","PackSize","PackCostCurrency","LastUnitCost","DefaultSalePrice","CarriageCost","NormalPrice","OriginalSellingPrice","LinkedItemGroup1","LinkedItemGroup2","CatalogStyle","Itemised","CaptureSerialNumber","RollWidth","DoNotAllocate","DateSensitive","DeliveryVanUnits","PurchaserAddressRequired","CommissionCode","CubicCapacity","NumberOfSeats","Commodity","Archive","AttributeGroup 1","AttributeCode 1","RangeCode1","RangeDetail1","RangeCode2","RangeDetail2","RangeCode3","RangeDetail3","Specification 1","Specification 2","Specification 3","Specification 4","Specification 5","Specification 6","Specification 7","Specification 8","Specification 9","Specification 10"
9000001331,"9000001331",,"UNIT","M/R EQUIP 2 SLICE TOASTER BLACK","0/O/S","QUANTITY","M/R Equip 2 Slice Toaster Blac 0/O/S",,"21","412","631",,"81115","2181646",30,"N","5011832069788",1,23.99,,"Y",1.00,13.4900,13.4900,23.99,0.00,23.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001332,"9000001332",,"UNIT","M/R EQUIP 2 SLICE TOASTER CREAM","0/O/S","QUANTITY","M/R Equip 2 Slice Toaster Crea 0/O/S",,"21","412","631",,"81115","2181653",30,"N","5011832069795",1,23.99,,"Y",1.00,13.4900,13.4900,23.99,0.00,23.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001333,"9000001333",,"UNIT","M/R EQUIP 2 SLICE TOASTER SSTEEL","0/O/S","QUANTITY","M/R Equip 2 Slice Toaster SSte 0/O/S",,"21","412","631",,"81115","2181776",30,"N","5011832069818",1,29.99,,"Y",1.00,16.8700,16.8700,29.99,0.00,29.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001334,"9000001334",,"UNIT","M/R EQUIP JUG KETTLE - BLACK","0/O/S","QUANTITY","M/R Equip Jug Kettle - Black 0/O/S",,"21","412","630",,"81115","2181509",30,"N","5011832069825",1,19.99,,"Y",1.00,11.2400,11.2400,19.99,0.00,19.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001335,"9000001335",,"UNIT","M/R EQUIP JUG KETTLE - CREAM","0/O/S","QUANTITY","M/R Equip Jug Kettle - Cream 0/O/S",,"21","412","630",,"81115","2181561",30,"N","5011832069832",1,21.99,,"Y",1.00,12.3700,12.3700,21.99,0.00,21.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001336,"9000001336",,"UNIT","M/R EQUIP JUG KETTLE - RED","0/O/S","QUANTITY","M/R Equip Jug Kettle - Red 0/O/S",,"21","412","630",,"81115","2181622",30,"N","5011832069849",1,19.99,,"Y",1.00,11.2400,11.2400,19.99,0.00,19.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001337,"9000001337",,"UNIT","M/R EQUIP JUG KETTLE - STAINLESS STEEL","0/O/S","QUANTITY","M/R Equip Jug Kettle - S/Steel 0/O/S",,"21","412","630",,"81115","2181639",30,"N","5011832069856",1,26.99,,"Y",1.00,15.1800,15.1800,26.99,0.00,26.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001338,"9000001338",,"UNIT","M/R VERVE 4 SLICE TOASTER BLACK","0/O/S","QUANTITY","M/R Verve 4 Slice Toaster Blac 0/O/S",,"21","412","631",,"81115","2157115",30,"N","5011832068224",1,29.99,,"Y",1.00,16.8700,16.8700,29.99,0.00,29.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001339,"9000001339",,"UNIT","M/R VERVE 4 SLICE TOASTER CREAM","0/O/S","QUANTITY","M/R Verve 4 Slice Toaster Crea 0/O/S",,"21","412","631",,"81115","2157122",30,"N","5011832068231",1,34.99,,"Y",1.00,19.6800,19.6800,34.99,0.00,34.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001340,"9000001340",,"UNIT","M/R VERVE JUG KETTLE BLACK","0/O/S","QUANTITY","M/R Verve Jug Kettle Black 0/O/S",,"21","412","630",,"81115","2157085",30,"N","5011832068194",1,29.99,,"Y",1.00,16.8700,16.8700,29.99,0.00,29.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001341,"9000001341",,"UNIT","M/R VERVE JUG KETTLE WHITE","0/O/S","QUANTITY","M/R Verve Jug Kettle White 0/O/S",,"21","412","630",,"81115","2157108",30,"N","5011832068217",1,29.99,,"Y",1.00,16.8700,16.8700,29.99,0.00,29.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001342,"9000001342",,"UNIT","MACHINE WASHABLE DOUBLE FITTED HEATED","0/O/S","QUANTITY","Machine Washable Double Fitted 0/O/S",,"21","412","634",,"81105","2161006",30,"N","5055195850577",1,39.99,,"Y",1.00,24.5600,24.5600,39.99,0.00,39.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001343,"9000001343",,"UNIT","MACHINE WASHABLE KING SIZE FITTED","0/O/S","QUANTITY","Machine Washable King Size Fit 0/O/S",,"21","412","634",,"81105","2161013",30,"N","5055195850591",1,39.99,,"Y",1.00,24.5600,24.5600,39.99,0.00,39.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001344,"9000001344",,"UNIT","MAJESTIC 4PK COASTERS ROYAL BANQUET","0/O/S","QUANTITY","Majestic 4Pk Coasters Royal Ba 0/O/S",,"21","411","623",,"81267","2090290",30,"N","5022183100709",1,4.99,,"Y",1.00,2.0000,2.0000,4.99,0.00,4.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001345,"9000001345",,"UNIT","MAJESTIC 4PK PLACEMATS ROYAL BANQUET","0/O/S","QUANTITY","Majestic 4Pk Placemats Royal B 0/O/S",,"21","411","623",,"81267","2090283",30,"N","5022183100693",1,12.99,,"Y",1.00,5.2000,5.2000,12.99,0.00,12.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001346,"9000001346",,"UNIT","MAJESTIC BOTTLE","0/O/S","QUANTITY","Majestic Bottle 0/O/S",,"21","411","624",,"81088","2195285",30,"N","5060374150836",1,12.00,,"Y",1.00,4.4900,4.4900,12.00,0.00,12.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001349,"9000001349",,"UNIT","MAJESTIC CREAMER JUG","0/O/S","QUANTITY","Majestic Creamer Jug 0/O/S",,"21","413","643",,"81267","2121550",30,"N","5022183100488",1,7.99,,"Y",1.00,3.2000,3.2000,7.99,0.00,7.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001350,"9000001350",,"UNIT","SGMAJ6046 MAJESTIC EGG CUP LITTLE PRINCE","0/O/S","QUANTITY","Majestic Egg Cup Little Prince",,"21","413","640",,"81088","SGMAJ6046",30,"N","5060374150683",1,10.00,,"Y",1.00,3.9800,3.9800,10.00,0.00,10.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001351,"9000001351",,"UNIT","SGMAJ6047 MAJESTIC EGG CUP LITTLE PRINCESS","0/O/S","QUANTITY","Majestic Egg Cup Little Princess",,"21","413","640",,"81088","SGMAJ6047",30,"N","5060374150690",1,10.00,,"Y",1.00,3.9800,3.9800,10.00,0.00,10.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001354,"9000001354",,"UNIT","MAJESTIC TEA FOR ONE","0/O/S","QUANTITY","Majestic Tea For One 0/O/S",,"21","413","643",,"81267","2121567",30,"N","5022183101126",1,24.99,,"Y",1.00,10.0000,10.0000,24.99,0.00,24.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001356,"9000001356",,"UNIT","MALIBU SUMMER PARADISE BOWL 14CM","0/O/S","QUANTITY","Malibu Summer Paradise Bowl 0/O/S",,"21","413","640",,"81105","2193410",30,"N","8719987809910",1,2.50,,"Y",1.00,0.9300,0.9300,2.50,0.00,2.50,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001357,"9000001357",,"UNIT","MALIBU SUMMER PARADISE DINNER PLATE 25CM","0/O/S","QUANTITY","Malibu Summer Paradise D/Plate 0/O/S",,"21","413","640",,"81105","2193434",30,"N","8719987809941",1,3.00,,"Y",1.00,1.2400,1.2400,3.00,0.00,3.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001358,"9000001358",,"UNIT","MALIBU SUMMER PARADISE MUG","0/O/S","QUANTITY","Malibu Summer Paradise Mug 0/O/S",,"21","413","642",,"81105","2193403",30,"N","8719987809903",1,2.00,,"Y",1.00,0.6900,0.6900,2.00,0.00,2.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001359,"9000001359",,"UNIT","MALIBU SUMMER PARADISE SALAD BOWL 25CM","0/O/S","QUANTITY","Malibu Summer Paradise S/Bowl 0/O/S",,"21","413","640",,"81105","2193427",30,"N","8719987809927",1,7.00,,"Y",1.00,2.5400,2.5400,7.00,0.00,7.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001361,"9000001361",,"UNIT","MAP OF SCOTLAND TEA TOWEL","0/O/S","QUANTITY","Map Of Scotland Tea Towel 0/O/S",,"21","411","626",,"81267","1857108",30,"N","5060268035102",1,8.00,,"Y",1.00,3.2500,3.2500,8.00,0.00,8.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001362,"9000001362",,"UNIT","MARBLE ELECTRONIC SCALE","0/O/S","QUANTITY","Marble Electronic Scale 0/O/S",,"21","411","615",,"81243","2035215",30,"N","5010777142426",1,14.99,,"Y",1.00,7.5000,7.5000,14.99,0.00,14.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001363,"9000001363",,"UNIT","MARINE BLUE MEDIUM MELAMINE TRAY","0/O/S","QUANTITY","Marine Blue Medium Melamine 0/O/S",,"21","411","624",,"81088","2249971",30,"N","5055361574986",1,12.00,,"Y",1.00,4.3800,4.3800,12.00,0.00,12.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001364,"9000001364",,"UNIT","MATERCLASS NATURAL WOOD BOARD 33X25CM","0/O/S","QUANTITY","MaterclaSS Natural Wood Board 0/O/S",,"21","411","619",,"81311","1722512",30,"N","5028250544803",1,9.99,,"Y",1.00,5.3600,5.3600,9.99,0.00,9.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001366,"9000001366",,"UNIT","MC ARTESA COPPER SERVING POT","0/O/S","QUANTITY","Mc Artesa Copper Serving Pot 0/O/S",,"21","410","600",,"81311","1696998",30,"N","5028250604897",1,7.99,,"Y",1.00,4.4500,4.4500,7.99,0.00,7.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001367,"9000001367",,"UNIT","MC ARTESA LAZY SUSAN 35CM SLATE","0/O/S","QUANTITY","Mc Artesa Lazy Susan 35Cm Slat 0/O/S",,"21","411","624",,"81311","1696905",30,"N","5028250680914",1,24.99,,"Y",1.00,11.2900,11.2900,24.99,0.00,24.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001371,"9000001371",,"UNIT","MC GLASS CANISTER LRG BURNISHED BRASS LID","0/O/S","QUANTITY","Mc GlaSS Canister Lrg Burnishe 0/O/S",,"21","411","617",,"81311","1696523",30,"N","5028250700186",1,5.99,,"Y",1.00,4.3000,4.3000,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001372,"9000001372",,"UNIT","MC GLASS CANISTER MED BURNISHED BRASS LID","0/O/S","QUANTITY","Mc GlaSS Canister Med Burnishe 0/O/S",,"21","411","617",,"81311","1696516",30,"N","5028250700162",1,4.99,,"Y",1.00,3.9100,3.9100,4.99,0.00,4.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001373,"9000001373",,"UNIT","MC SALT/PEPPER MILL 12CM BEECH","0/O/S","QUANTITY","Mc Salt/Pepper Mill 12Cm Beech 0/O/S",,"21","411","618",,"81311","2229720",30,"N","5057982052713",1,8.99,,"Y",1.00,3.4400,3.4400,8.99,0.00,8.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001374,"9000001374",,"UNIT","MC SALT/PEPPER MILL 17CM BEECH","0/O/S","QUANTITY","Mc Salt/Pepper Mill 17Cm Beech 0/O/S",,"21","411","618",,"81311","2229737",30,"N","5057982052737",1,10.99,,"Y",1.00,4.3000,4.3000,10.99,0.00,10.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001375,"9000001375",,"UNIT","MC SALT/PEPPER MILL PINK 17CM","0/O/S","QUANTITY","Mc Salt/Pepper Mill Pink 17Cm 0/O/S",,"21","413","640",,"81311","2163703",30,"N","5057982052614",1,6.99,,"Y",1.00,2.7400,2.7400,6.99,0.00,6.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001376,"9000001376",,"UNIT","MC SEAFOOD SHEARS 18.5CM STAINLESS STEEL","0/O/S","QUANTITY","Mc Seafood Shears 18.5Cm Steel 0/O/S",,"21","411","624",,"81311","2229218",30,"N","5028250819024",1,15.00,,"Y",1.00,5.6000,5.6000,15.00,0.00,15.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001377,"9000001377",,"UNIT","MC SLOTTED SPOON SS & BRASS FINISH","0/O/S","QUANTITY","Mc Slotted Spoon SS & BraSS Fi 0/O/S",,"21","411","610",,"81311","1754988",30,"N","5028250681829",1,5.99,,"Y",1.00,3.1200,3.1200,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001379,"9000001379",,"UNIT","MC SPOON SS & BRASS FINISH","0/O/S","QUANTITY","Mc Spoon SS & BraSS Finish 0/O/S",,"21","411","610",,"81311","1754964",30,"N","5028250681812",1,5.99,,"Y",1.00,3.1200,3.1200,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001380,"9000001380",,"UNIT","MCMOO TARTAN PAINT 23CM WOODEN CLOCK","0/O/S","QUANTITY","Mcmoo Tartan Paint Wooden Cloc 0/O/S",,"21","411","624",,"81267","1910926",30,"N","5055127601338",1,9.99,,"Y",1.00,3.6000,3.6000,9.99,0.00,9.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001382,"9000001382",,"UNIT","MCMOO TARTAN PAINT LAP TRAY","0/O/S","QUANTITY","Mcmoo Tartan Paint Lap Tray 0/O/S",,"21","411","624",,"81267","2121574",30,"N","5055127602557",1,14.99,,"Y",1.00,6.0000,6.0000,14.99,0.00,14.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001384,"9000001384",,"UNIT","MCMOO TARTAN PAINT SOAP BAR BLUEBELL SCENT","0/O/S","QUANTITY","Mcmoo Tartan Paint Soap B/Bell 0/O/S",,"21","411","624",,"81267","2195551",30,"N","5055127603394",1,5.99,,"Y",1.00,2.4000,2.4000,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001385,"9000001385",,"UNIT","MCMOO TARTAN PAINT WOODEN WALL PLAQUE","0/O/S","QUANTITY","Mcmoo Tartan Paint Wooden Wall 0/O/S",,"21","411","624",,"81267","1937428",30,"N","5055127601383",1,4.99,,"Y",1.00,1.9500,1.9500,4.99,0.00,4.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001389,"9000001389",,"UNIT","MEDITERRANEAN PLATES COTTON TEATOWEL","0/O/S","QUANTITY","Mediterranean Plates Teatowel 0/O/S",,"21","411","626",,"81069","2193571",30,"N","5014728123663",1,5.99,,"Y",1.00,2.4500,2.4500,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001390,"9000001390",,"UNIT","MEDITERRANEAN PLATES POT MAT","0/O/S","QUANTITY","Mediterranean Plates Pot Mat 0/O/S",,"21","411","626",,"81069","2193557",30,"N","5014728123694",1,6.99,,"Y",1.00,2.8500,2.8500,6.99,0.00,6.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001393,"9000001393",,"UNIT","MEDIUM PASTRY BRUSH 18CM","0/O/S","QUANTITY","Medium Pastry Brush 18Cm 0/O/S",,"21","411","614",,"81088","2195407",30,"N","5026180514302",1,1.50,,"Y",1.00,0.6000,0.6000,1.50,0.00,1.50,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001395,"9000001395",,"UNIT","MELAMINE 27CM DINNER PLATE 4 ASSTD COLOURS - PLAIN","0/O/S","QUANTITY","Melamine 27Cm Dinner Plate 4 A 0/O/S",,"21","413","641",,"80845","1566093",30,"N","8719202008302",1,1.50,,"Y",1.00,0.7300,0.7300,1.50,0.00,1.50,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001396,"9000001396",,"UNIT","MELAMINE CASSEROLE STAND ROSE DESIGN","0/O/S","QUANTITY","Melamine CaSSerole Stand Rose 0/O/S",,"21","411","624",,"81267","2109992",30,"N","5028396173004",1,9.99,,"Y",1.00,2.9500,2.9500,9.99,0.00,9.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001397,"9000001397",,"UNIT","MELITTA EASYTOP FILTER COFFEE MACHINE WITH TIMER","0/O/S","QUANTITY","Melitta Easytop Filter Coffee 0/O/S",,"21","412","634",,"81089","2287638",30,"N","4006508215799",1,29.99,,"Y",1.00,16.9500,16.9500,29.99,0.00,29.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001399,"9000001399",,"UNIT","MIC MT CATS WAITS","0/O/S","QUANTITY","Mic Mt Cats Waits 0/O/S",,"21","411","624",,"81069","2238029",30,"N","5014728124141",1,12.00,,"Y",1.00,4.5000,4.5000,12.00,0.00,12.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001400,"9000001400",,"UNIT","MICRO MITT DOTTY SHEEP","0/O/S","QUANTITY","Micro Mitt Dotty Sheep 0/O/S",,"21","411","626",,"81069","2217703",30,"N","5014728124561",1,12.00,,"Y",1.00,4.5000,4.5000,12.00,0.00,12.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001401,"9000001401",,"UNIT","MICRO MITT KITTY CATS","0/O/S","QUANTITY","Micro Mitt Kitty Cats 0/O/S",,"21","411","626",,"81069","2209371",30,"N","5014728124585",1,9.99,,"Y",1.00,4.5000,4.5000,9.99,0.00,9.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001402,"9000001402",,"UNIT","MICRO MITT MUTLEY CREW","0/O/S","QUANTITY","Micro Mitt Mutley Crew 0/O/S",,"21","411","626",,"81069","2209289",30,"N","5014728124578",1,12.00,,"Y",1.00,4.5000,4.5000,12.00,0.00,12.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001403,"9000001403",,"UNIT","MICRO MITT RHS SPFL","0/O/S","QUANTITY","Micro Mitt Rhs Spfl 0/O/S",,"21","411","624",,"81069","2266541",30,"N","5014728123106",1,12.00,,"Y",1.00,4.5000,4.5000,12.00,0.00,12.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001404,"9000001404",,"UNIT","MICROWAVE OMELETTE MAKER","0/O/S","QUANTITY","Microwave Omelette Maker 0/O/S",,"21","411","611",,"81088","2195445",30,"N","5055922001616",1,6.00,,"Y",1.00,2.3800,2.3800,6.00,0.00,6.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001405,"9000001405",,"UNIT","MIDNIGHT FLORAL 500ML SPORT BOTTLE","0/O/S","QUANTITY","Midnight Floral 500Ml Sport Bo 0/O/S",,"21","411","624",,"80845","2081946",30,"N","5014478438482",1,5.99,,"Y",1.00,3.4800,3.4800,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001410,"9000001410",,"UNIT","MINCE PIE PAN","0/O/S","QUANTITY","Mince Pie Pan 0/O/S",,"21","411","614",,"81088","1378238",30,"N","5060021842862",1,4.99,,"Y",1.00,2.8400,2.8400,4.99,0.00,6.99,6.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001411,"9000001411",,"UNIT","MINGIN CHINA MUG","0/O/S","QUANTITY","Mingin China Mug 0/O/S",,"21","413","642",,"81267","2195896",30,"N","5055127615748",1,9.95,,"Y",1.00,3.9500,3.9500,9.95,0.00,9.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001412,"9000001412",,"UNIT","MINI SILICONE FLAT WHISK","0/O/S","QUANTITY","*Mini Silicone Flat Whisk 0/O/S",,"21","411","611",,"81088","1200614",30,"N","5052739088137",1,2.99,,"Y",1.00,1.9000,1.9000,2.99,0.00,4.75,4.75,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001413,"9000001413",,"UNIT","MINI SILICONE FUNNELS","0/O/S","QUANTITY","Mini Silicone Funnels 0/O/S",,"21","411","611",,"81088","1200621",30,"N","5060021834201",1,1.99,,"Y",1.00,1.0500,1.0500,1.99,0.00,2.75,2.75,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001414,"9000001414",,"UNIT","MINI UMBRELLA ASSTD","0/O/S","QUANTITY","Mini Umbrella ASStd 0/O/S",,"1","5","999",,"81241","1883879",30,"N","4610301025167",1,8.99,,"Y",1.00,3.7500,3.7500,8.99,0.00,8.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001415,"9000001415",,"UNIT","MINT 500ML SPORT BOTTLE","0/O/S","QUANTITY","Mint 500Ml Sport Bottle 0/O/S",,"21","411","624",,"80845","2082035",30,"N","5014478438512",1,5.99,,"Y",1.00,2.8500,2.8500,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001416,"9000001416",,"UNIT","MISSING EWE LOOSE COASTER","0/O/S","QUANTITY","MiSSing Ewe Loose Coaster 0/O/S",,"21","411","623",,"81267","1919615",30,"N","5038680981635",1,2.75,,"Y",1.00,1.1000,1.1000,2.75,0.00,2.75,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001417,"9000001417",,"UNIT","MIX N MEASURE 16OZ","0/O/S","QUANTITY","Mix N Measure 16Oz 0/O/S",,"21","411","610",,"81088","2250304",30,"N","6864972612180",1,12.00,,"Y",1.00,4.3800,4.3800,12.00,0.00,12.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
9000001418,"9000001418",,"UNIT","MOJITO COTTON TEATOWEL","0/O/S","QUANTITY","Mojito Cotton Teatowel 0/O/S",,"21","411","626",,"81069","2148014",30,"N","5014728113084",1,7.99,,"Y",1.00,3.2000,3.2000,7.99,0.00,7.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","0","SIZE ","O/S",,,,,,,,,,,,
